ticker,cik
SWISF,1771755
BNSOF,846546
HMMR,1539680
TVC,1376986
CUBT,1400271
GSTX,1497649
FALC,922521
PMDI,806517
SITS,1468978
AGLY,1673504
TAIT,942126
SGTM,1895251
PNPL,1654672
EVTK,1816554
SGBX,1023994
SEAC,1019671
APHD,1490054
EGRX,827871
CJAX,1763925
PMEDF,1868079
CARV,1016178
NEXCF,1737270
CYCA,1383088
FULO,1092570
AAUGD,1905688
SCGY,1276531
NGHI,1574676
VQSSF,1777765
RBCN,1410172
GBCS,727346
EGLXF,1854233
EESH,1138867
BRRN,1397795
CRTD,1357671
MVCO,924095
SFUNY,1294404
YQAI,1976923
EXDW,1634293
LCHD,1715433
FGCO,1377167
VISL,1565228
AXIM,1514946
SUIC,1394108
ASPU,1487198
GLUC,1420108
RSCF,1103090
CLSDQ,1539029
RELI,1812727
IVP,1939365
NXMH,1811530
CANN,1477009
SIPN,1128252
ACRL,1584618
FZMD,319016
TGCB,1815632
UCLE,1543623
EGTYF,1629632
VCNX,1205922
NMGX,891417
MTTCF,1828098
GRST,792935
NUVI,1410708
EBZT,1730869
BWMG,1166708
DTGI,1014052
SRMX,841533
WNFT,1528188
IMPM,1000298
RDAR,1384365
UCASU,1723517
GRNLD,1282571
KNOS,1108248
TPHS,724742
CETXP,1435064
GPLL,1883083
WDLF,1281984
MAJI,1492448
HHHEF,825171
IWAL,1498372
JRSS,1597892
SRNE,850261
PHBI,1435181
TKOI,1094084
MYCB,1556801
AGNPF,1642178
IRBTQ,1159167
SSHT,1975222
CARM,1485003
BKTH,1144392
BYOC,1386049
SNNC,1313938
GOGR,1378866
CPWR,827099
RNGC,1434740
SYIN,1292490
VYRE,1127007
TNBI,1452011
WHLRP,1527541
SFWJ,1919847
SPQS,803097
FBDS,926844
TAAG,1386044
MGHL,1162283
MOBBW,1898643
PLSH,1552189
UCIX,1358099
PCYN,812306
FVTI,1626745
CUEN,1424657
ASII,1464865
GMZP,1973160
HBUV,1639068
KITL,1608092
GSPI,1461708
CDSG,946112
NTRR,1512886
ESSI,1490873
RTON,1580262
XELA,1620179
KOAN,897078
MDEX,1318268
ADMG,1171008
INNI,1098482
CRDV,1084551
ZPTA,1843714
EHVVF,1653606
KGKG,1802546
TKMO,1946585
BLPG,1416697
APSI,1553264
AMPE,1411906
MMMW,1117228
MASN,1486452
SHGI,1874138
GXXM,1681556
GMBL,1451448
PLPL,1317880
SANW,1477246
EDGM,1652958
OXBRW,1584831
CTHR,1015155
FRQN,1624517
GWSO,1430300
EMED,1715819
TCBPY,1872812
DPUI,1791929
ENDV,1528172
SCPX,1476963
RTSL,1575659
CDIXD,811222
NBIO,1622057
AMMJ,945617
GIPL,1837774
NVOS,1138978
SONX,1407973
DWAY,1394638
ACBM,1622996
SNPW,1343465
USDP,1610682
TTOO,1492674
SYRS,1556263
SING,1443611
DSGT,1413909
OZSCD,1679817
ARDS,1614067
SMFL,1851860
AHII,1545236
BAC-PL,70858
BAC-PM,70858
MER-PK,70858
BAC-PN,70858
BAC-PO,70858
BAC-PP,70858
BAC-PQ,70858
BAC-PS,70858
BACRP,70858
TCPA,99070
FHN-PC,36966
FHN-PE,36966
FHN-PF,36966
CELG-RI,14272
CMSC,811156
CMSD,811156
CMS-PC,811156
CDZIP,727273
SFB,720672
SF-PC,720672
SF-PD,720672
BPPFF,313807
FCELB,886128
F-PB,37996
F-PC,37996
F-PD,37996
HBANM,49196
HBANP,49196
LNC-PD,59558
INPAP,51434
HBANL,49196
SLNHP,64463
WELPM,107815
KEY-PL,91576
SCE-PG,92103
SCE-PM,92103
SCE-PK,92103
SCE-PL,92103
SCE-PN,92103
UZE,821130
UZF,821130
UZD,821130
BANFP,760498
OXY-WT,797468
FRMEP,712534
LNWO,750004
LAWIL,750004
ZIONP,109380
ATMP,312070
BWVTF,312070
DJP,312070
GBUG,312070
GRN,312070
VXX,312070
VXZ,312070
JJETF,312070
TAPR,312070
UEPCO,100826
FITBO,35527
FITBP,35527
FCNCO,798941
FCNCP,798941
CHSCL,823277
CHSCM,823277
CHSCN,823277
CHSCO,823277
HWCPZ,750577
CFG-PE,759944
CFG-PH,759944
CFG-PI,759944
KGCRF,701818
CNOBP,712771
AUB-PA,883948
INVUP,862651
ALL-PI,899051
ALL-PJ,899051
CTO-PA,23795
JPM-PJ,19617
AMJB,19617
JPM-PK,19617
JPM-PL,19617
JPM-PM,19617
VYLD,19617
GSCE,886982
AILIO,18654
AILIP,18654
MTB-PJ,36270
MTB-PH,36270
MTB-PK,36270
DX-PC,826675
MCHPP,827054
UNTCW,798949
ABAKF,790500
NPPXF,769594
AGM-PE,845877
AGM-PF,845877
AGM-PG,845877
AGM-PH,845877
GWLPF,850918
GRWFF,850918
GRWLF,850918
GRWTF,850918
KIM-PN,879101
CWLXF,831609
DCOMP,846617
DCOMG,846617
NSARO,13372
NSARP,13372
FIISP,862831
FIISO,862831
TDDWW,98222
TDGMW,98222
CMA-PB,28412
BCEFF,718940
BCEPF,718940
BCEXF,718940
BCENF,718940
BCAEF,718940
BCPPF,718940
SIGIP,230557
BUSEP,314489
VLYPN,714310
HACBF,793742
T-PA,732717
CCNEP,736772
T-PC,732717
CTDD,68622
UMBFO,101382
SOJD,92122
SOJE,92122
SOMN,92122
SOJF,92122
FNMAP,310522
SCHW-PJ,316709
DHTI,725394
BPOPM,763901
GL-PD,320335
WBKCY,719245
DDT,28917
CFR-PB,39263
BA-PA,12927
SOCGM,92108
MSEXP,66004
MOVAA,72573
NTRSO,73124
IRS-WT,933267
RHEPZ,1004724
RHEPA,1004724
RHEPB,1004724
GGT-PG,921671
TEN-PE,1166663
TEN-PF,1166663
ABR-PD,1253986
ABR-PE,1253986
ABR-PF,1253986
BRKRP,1109354
BFH-PA,1101215
SNTUF,1087711
STNDF,1087711
RZC,898174
ORANY,1038143
SREA,1032208
NMPWP,1004315
MGR,1004434
MGRB,1004434
MGRD,1004434
MGRE,1004434
NEWEN,1004315
NMKCP,1004315
NMKBP,1004315
LLOBF,1160106
QXO-PB,1236275
AGQPF,1174169
AQNB,1174169
AERGP,879911
SQFTP,1080657
SQFTW,1080657
APCXW,1070050
MFA-PC,1055160
MFAN,1055160
MFAO,1055160
EPDU,1061219
EPR-PC,1045450
EPR-PE,1045450
SRJN,1126956
BERZ,927971
RWT-PA,930236
RWTN,930236
RWTP,930236
RWTQ,930236
RWTO,930236
COF-PI,927628
COF-PJ,927628
COF-PK,927628
COF-PL,927628
COF-PN,927628
ACGLN,947484
FREJP,1026214
FMCKK,1026214
PTIXW,1022899
FNGO,927971
FNGS,927971
FNGU,927971
GDXD,927971
DULL,927971
FLYD,927971
FLYU,927971
BNKD,927971
BNKU,927971
BULZ,927971
JETU,927971
JETD,927971
CARD,927971
CARU,927971
SHNY,927971
WTID,927971
WTIU,927971
GDXU,927971
NRGD,927971
NRGU,927971
OILD,927971
OILU,927971
FLG-PU,910073
FLG-PA,910073
BFS-PE,907254
TXEMF,909112
TDS-PU,1051512
TDS-PV,1051512
AIMDW,1014763
GRLFD,915661
BANC-PF,1169770
NBRWF,1163739
DGP,1159508
DEENF,1159508
ADZCF,1159508
DGZ,1159508
DZZ,1159508
OLOXF,1159508
BMPA,1130781
HNNAZ,1145255
TSLTF,1144800
TACPF,1144800
BBBY-WT,1130713
EMRJF,1127248
EMICF,1127248
PTNRF,1096691
TGOPF,1078716
SWKHL,1089907
AMUB,1114446
BDCX,1114446
BDCZ,1114446
CEFD,1114446
CEFZ,1114446
UCIB,1114446
USML,1114446
SMHB,1114446
MTUL,1114446
MVRL,1114446
PFFL,1114446
QULL,1114446
SCDL,1114446
IWFL,1114446
IWML,1114446
MLPB,1114446
MLPR,1114446
HDLB,1114446
IFED,1114446
IWDL,1114446
CHNEY,1030475
CRESW,1034957
ELCPF,1039610
PCG-PX,1004980
WINTW,946486
WAFDP,936528
VAL-WT,314808
FULTP,700564
PAASF,771992
AEFC,769218
NEE-PN,753308
NEE-PT,753308
NEE-PU,753308
NEE-PS,753308
TELFY,814052
WBS-PG,801337
GAB-PK,794685
PNMXO,81023
XELLL,72903
TFC-PI,92230
TFC-PO,92230
TFC-PR,92230
BOH-PA,46195
BOH-PB,46195
ASB-PF,7789
WRB-PG,11544
WRB-PH,11544
ASBA,7789
WRB-PF,11544
SNIRF,1329213
GME-WT,1326380
RSNHF,1447391
BYDIF,1447956
NWSZF,1449664
TWOD,1465740
CANE,1471824
CORN,1471824
SOYB,1471824
TAGS,1471824
WEAT,1471824
NEMCL,1164727
DSX-WT,1318885
RDWQS,1338474
BWBBP,1341317
CODI-PC,1345126
ET-PI,1276187
GLU-PA,1282957
GDV-PK,1260729
AHL-PF,1267395
STRRP,1210708
GRBK-PA,1373670
HCIIP,1400810
TOGIW,1349706
OSSFF,1437545
NCPLW,1414767
EFC-PA,1411342
EFC-PB,1411342
EFC-PC,1411342
EFC-PD,1411342
FGBIP,1408534
WCPRF,1472879
LTAFX,1496254
LTCFX,1496254
OXSQH,1259429
OXSQG,1259429
QVCC,1254699
GMBLP,1451448
GMBLZ,1451448
UUGWF,1440130
PMTU,1464423
PMTW,1464423
PMTV,1464423
PMT-PC,1464423
MIMTF,1460447
HSCSW,1468492
DTSTW,1419951
PSA-PI,1393311
PSA-PJ,1393311
PSA-PF,1393311
PSA-PG,1393311
SBFMW,1402328
CPER,1479247
CNVEF,1475260
BNCWW,1482541
HTFB,1487428
HTFC,1487428
SNBHD,1358633
PSA-PL,1393311
PSA-PM,1393311
PSA-PN,1393311
PSA-PO,1393311
PSA-PP,1393311
PSA-PQ,1393311
PSA-PR,1393311
PSA-PS,1393311
NMPRY,1333172
NFTM,1345865
PRIF-PD,1554625
PRIF-PJ,1554625
PRIF-PK,1554625
PRIF-PL,1554625
CTPUF,1551468
CPNNF,1551468
MPLXP,1552000
CICB,1534254
DPLMF,1529906
EBOSF,1533082
SHMZF,1648512
AMPGW,1518461
GNL-PB,1526113
GNL-PE,1526113
GNL-PD,1526113
CGABL,1527166
FCRX,1633336
JBHIF,1643198
BDRY,1610940
BWET,1610940
BBAAY,1577552
BIVIW,1580149
FGNXP,1591890
RPT-PC,1614806
LBRDP,1611983
SNROF,1584273
IPSOF,1582820
CTRVP,1583771
OZKAP,1569650
FBRT-PE,1562528
EYGPF,1562294
EYUUF,1562294
ACONW,1635077
LENDX,1658645
BEIGF,1651308
MDV-PA,1645873
HPE-PC,1645590
TRTN-PB,1660734
TRTN-PC,1660734
TRTN-PD,1660734
TRTN-PE,1660734
TRTN-PF,1660734
TRTN-PG,1660734
LOMWF,1509397
BAFBF,1506721
EP-PC,1506307
BTDPF,1516324
MLSPF,1516535
CTTRF,1520504
SBBTF,1451561
NIXXW,1462223
MSBIP,1466026
RILYZ,1464790
RILYG,1464790
RILYK,1464790
RILYL,1464790
RILYN,1464790
RILYP,1464790
RILYT,1464790
CYJBF,1436741
ASPSZ,1462418
ASPSW,1462418
NXPGF,1455632
SFDMF,1493507
SSSSL,1509470
ATHS,1527469
ATH-PB,1527469
ATH-PD,1527469
ATH-PE,1527469
BEPH,1533232
BEPI,1533232
BEP-PA,1533232
BRENF,1533232
BEPJ,1533232
BTGRF,1546538
BTLWF,1546538
SPNT-PB,1576018
SSPFF,1576018
NUGND,1593549
VRMWW,1580864
IHICF,1567526
INBKZ,1562463
SBEVW,1553788
GLDW,1618181
VIASP,1606268
LAAI,1594968
AUIWF,1568183
TNONW,1560293
BUGDF,1547870
BUHPF,1547870
BUHHF,1547870
PPLOF,1546066
PBPRF,1546066
PBNAF,1546066
PMBPF,1546066
PMMBF,1546066
PPLAF,1546066
PW-PA,1532619
NSKFF,1535759
EQH-PA,1333986
EQH-PC,1333986
LNXSF,1311307
VNUED,1376804
BBLGW,1419554
MHNC,1412100
CITAF,1317295
DUKB,1326160
GAINN,1321741
GAINZ,1321741
GAINI,1321741
GNT-PA,1438893
SHO-PH,1295810
SHO-PI,1295810
FRSPF,1490078
HWLDF,1483994
NASC,1509957
RIV-PA,1501072
CUENW,1424657
AGNCL,1423689
ODVWZ,1431852
NZEOY,1445654
SAT,1377936
SAY,1377936
SAZ,1377936
SAJ,1377936
IVDAW,1397183
IHETW,1400891
KKRS,1404912
KKRT,1404912
KKR-PD,1404912
AGNCO,1423689
AGNCP,1423689
AGNCZ,1423689
BK-PK,1390777
AGQ,1415311
BOIL,1415311
EUO,1415311
GLL,1415311
KOLD,1415311
YCL,1415311
YCS,1415311
ZSL,1415311
UGL,1415311
ULE,1415311
UVXY,1415311
VIXM,1415311
VIXY,1415311
SCO,1415311
SVXY,1415311
UCO,1415311
BIPH,1406234
BIPI,1406234
BIP-PA,1406234
BIP-PB,1406234
BRIPF,1406234
BIPJ,1406234
CIMP,1409493
CIMN,1409493
CIMO,1409493
SMTGF,1516684
YRAIF,1279956
MFICL,1278752
GFSAY,1389207
NXDT-PA,1356115
SGBAF,1347408
QVCGP,1355096
QVCGB,1355096
ACR-PC,1332551
ACR-PD,1332551
CADE-PA,1299939
MITT-PC,1514281
ADAMG,1273685
ADAMM,1273685
ADAMH,1273685
ADAML,1273685
ADAMZ,1273685
ADAMO,1273685
ADAMI,1273685
ADAMN,1273685
KPHMW,1372514
GIGGF,1336364
AXIA-PC,1439124
AXIA-P,1439124
LOB-PA,1462120
CLDT-PA,1476045
JTGLF,1472033
ATLCL,1464343
ATLCP,1464343
ATLCZ,1464343
KRNGF,1494191
PFXNZ,1490349
SKLTF,1487139
CUBB,1488813
HPP-PC,1482512
NMFCZ,1496099
MITN,1514281
MITP,1514281
PAAPU,1070423
CNDIF,1045520
LFMDP,948320
BAMKF,1001085
BKAMF,1001085
BKFAF,1001085
BKFPF,1001085
EFSCP,1025835
BKFOF,1001085
BRPSF,1001085
BRFCF,1001085
BKPA,1001085
BNH,1001085
BNJ,1001085
BROXF,1001085
BXDIF,1001085
BRCFF,1001085
BKFDF,1001085
MOBQW,1084267
BGMSP,1130166
STRF,1050446
STRK,1050446
STRD,1050446
NLY-PI,1043219
NLY-PJ,1043219
EXEEZ,895126
EXEEW,895126
EXEEL,895126
SPE-PC,897802
CTLPP,896429
AEBMF,1174511
SHMLF,1166834
CNO-PA,1224608
KMPB,860748
ZNOGW,1131312
ZIVOW,1101026
MNLCF,1086888
MNUPF,1086888
MNQFF,1086888
MNUFF,1086888
TCBIO,1077428
NOVTU,1076930
TMSOF,1075124
DHCNI,1075415
DHCNL,1075415
RF-PE,1281761
RF-PF,1281761
RCKTW,1281895
AIZN,1267238
TMUSI,1283699
TMUSL,1283699
TMUSZ,1283699
TDBCP,947263
MBNKO,1000209
RYLBF,1000275
WTFCN,1015328
SDCHD,1022505
ANG-PD,1039828
POWWP,1015383
FNFPA,1065823
LGNDZ,886163
LGNXZ,886163
LGNYZ,886163
LGNZZ,886163
ARES-PB,1176948
MS-PL,895421
MS-PQ,895421
MS-PO,895421
MS-PP,895421
ALB-PA,915913
XXAAU,931755
ADC-PA,917251
REGCO,910606
REGCP,910606
GPUS-PD,896493
BPYPM,1545772
BPYPN,1545772
BPYPO,1545772
SOHGF,1536787
TFIN-P,1539638
GMRE-PB,1533615
REXR-PC,1571283
GRTUF,1564538
RITM-PA,1556593
RITM-PB,1556593
RITM-PF,1556593
RITM-PE,1556593
RITCP,1556593
RITM-PC,1556593
RITM-PD,1556593
RVMDW,1628171
TRTX-PC,1630472
SNPTF,1601992
ACP-PA,1503290
SHLAF,1655190
SHLRF,1655190
GIPRW,1651721
NSA-PB,1618563
SQLLW,1605888
SSST,1585389
BANXR,1578987
OFSSH,1487918
OFSSO,1487918
MBUMF,1534281
RCD,1527590
RCB,1527590
RCC,1527590
RC-PC,1527590
RC-PE,1527590
YKLTF,1538118
PNDZF,1505880
NIOBW,1512228
GDHLF,1526125
NHPBP,1561032
DTLAP,1575311
NWSLL,1564708
NCHEF,1570299
MONRF,1605755
HSDTW,1610853
SYF-PA,1601712
SYF-PB,1601712
LBRA,1599407
KREF-PA,1631596
NXGLW,1468929
DBVTF,1613780
MBINM,1629019
MBINN,1629019
MBINL,1629019
PRBZF,1503812
INN-PF,1497645
SMSOF,1560968
LFT-PA,1547546
LANDO,1495240
WHFCL,1552198
WYTC,1560143
BCKIF,1516323
PETVW,1512922
BWNB,1630805
BW-PA,1630805
AREBW,1648087
CCLDO,1582982
NEWTZ,1587987
NEWTP,1587987
NEWTG,1587987
NEWTH,1587987
ECCC,1604174
ECCF,1604174
ECCU,1604174
ECC-PD,1604174
ECCV,1604174
ECCW,1604174
HYNLY,1712356
ZNKUF,1705455
NVNBW,1661053
OPP-PA,1678130
OPP-PC,1678130
OPP-PB,1678130
COEPW,1759186
SAABF,1770114
TRSO,1758699
CHWRF,1751162
NEOVW,1748137
AMCCD,1748790
ASCIX,1716885
JSPRW,1788028
BEATW,1779372
ADDTF,1766868
MRCIF,1752564
EICA,1754836
EICC,1754836
TCMEF,1744676
NRXPW,1719406
HFRO-PA,1710680
HFRO-PB,1710680
BYCBF,1706795
LMND-WT,1691421
KPLTW,1785424
ANKM,1781629
MAPSW,1779474
NTRBW,1676047
XPTFX,1677615
CEHCF,1668393
ICRP,1690012
METCB,1687187
METCZ,1687187
METCI,1687187
VSSYW,1701963
STSR,1698538
ORGNW,1802457
SSTPW,1805833
FOUR-PA,1794669
BSTT,1662972
SATLF,1679920
AIBRF,1728918
BTBDW,1718224
WRLRF,1733968
WLGMF,1733968
ADNWW,1744494
STSSW,1737995
WTCHF,1770115
MNTSW,1781162
WEBJF,1778788
GNFTY,1757064
MVSTW,1760689
MPNGF,1754088
BGFR,1722556
HYMCW,1718405
DRRKF,1705969
ENSCW,1716947
OCCIN,1716951
OCCIM,1716951
OCCIO,1716951
PSPX,1765651
ALTG-PA,1759824
NICHX,1736510
RVSNW,1743905
FINCF,1666175
FRTSF,1666175
FTPSF,1666175
LTRYW,1673481
XJNGF,1699996
ZTOEF,1677250
PASTF,1789135
TRINZ,1786108
TRINI,1786108
OPENL,1801169
OPENZ,1801169
OPENW,1801169
FORFF,1666175
FTRSF,1666175
TCBWF,1872812
BURUW,1814215
OPFI-WT,1818502
GWH-WT,1819438
BARKW,1819574
TSPH,1823593
LSRCF,1822989
SRZNW,1824893
FGIWW,1864943
CINGW,1862150
MSAIW,1863990
AQUNR,1861063
AQUNU,1861063
CYCUW,1868419
BULLW,1866364
ALSUF,1865111
ALSTF,1865111
ALSWF,1865111
VLDXW,1825079
HIPOW,1828105
PSEWF,1833835
LOCLW,1840780
CBRGF,1845149
OABIW,1846253
IMAQR,1846235
IMAQU,1846235
IMAQW,1846235
ESLAW,1844417
CBGGF,1845149
KTTAW,1841330
RMCOW,1843656
IXQUF,1852019
IXQWF,1852019
PSQH-WT,1847064
DRMAW,1853816
BRLSW,1852973
HMELF,1853630
RELIW,1812727
EZRAW,1812727
KUKEY,1809158
PMVCW,1807765
SLND-WT,1883814
PLSAY,1884082
TOIIW,1799191
DRTSW,1871321
OPTXW,1866816
EVTWF,1867102
NVACW,1859807
SEATW,1856031
HNSDF,1856488
VHAIW,1880431
VHABW,1880431
SATLW,1874315
SWAGW,1872525
HGASW,1817232
MSOGF,1815846
PHXE-P,1818643
SCLXW,1820190
NOTE-WT,1823466
AENTW,1823584
TLSIW,1826667
ACHR-WT,1824502
IONQ-WT,1824920
PDYNW,1826681
SDSTW,1831979
BNAIW,1838163
VGASW,1841425
KITTW,1849820
OKMN,1848334
PLMUF,1845550
PLMWF,1845550
QTIWW,1844505
FLYX-WT,1843973
DAVEW,1841408
ZPTAW,1843714
ZHIHF,1835724
PCTTU,1830033
PCTTW,1830033
PCTBP,1830033
GRABW,1855612
APOS,1858681
ARQQW,1859690
INPOF,1848826
SOARW,1853070
KDKRW,1853138
CNDAU,1851959
CNDAW,1851959
GCTS-WT,1851961
AYWWF,1847462
ASBPW,1847345
AERTW,1853044
MINR,1854816
SHFSW,1854963
MOBXW,1855467
GDSTR,1858007
GDSTU,1858007
GDSTW,1858007
FOXOW,1812360
RENXF,1811115
QSIAW,1816431
LIDRW,1818644
CXAIW,1820875
JOBY-WT,1819848
BZFDW,1828972
TLGUF,1879814
TLGWF,1879814
WBXWF,1866501
ZEOWW,1865506
NNAVW,1865631
NXNVW,1865631
ANGHW,1871983
NRSNW,1875091
NUVB-WT,1811063
ALCYU,1901336
ALCYW,1901336
BKKT-WT,1820302
MYPSW,1823878
JXN-PA,1822993
FRBP,1825248
ONFOW,1825452
ONFOP,1825452
ICUCW,1831868
RUMBW,1830081
LIANY,1831283
HOLOW,1841209
COCHW,1840877
PL-WT,1836833
FILG,1852039
IAUX-WT,1853962
BEAGU,1852207
BEAGR,1852207
SGST,1852575
DJTWW,1849635
RNWWW,1848763
EUDAW,1847846
GHBWF,1848731
AISPW,1842566
ANNAW,1845123
SACH-PA,1682220
SCCD,1682220
SCCE,1682220
SCCF,1682220
SCCG,1682220
MNSBP,1693577
GPMT-PA,1703644
VENAF,1800392
FFAIW,1805521
MCOMW,1788841
SWDR,1711929
BKSY-WT,1753539
IVBXF,1774163
GCGJ,1765048
MSPRW,1802450
MSPRZ,1802450
ACAT,1781726
REVBW,1810560
ABXL,1814287
WGSWW,1818331
OWLTW,1816708
HLLY-WT,1822928
HUMAW,1818382
WSUPW,1819516
BODYW,1826889
AUROW,1828108
GROVW,1841761
BSLKW,1841125
OSRHW,1840425
SAIHW,1847075
NPWR-WT,1845437
GREEL,1844971
SPWRW,1838987
BBAI-WT,1836981
DNABW,1830214
GPATU,1834526
GPATW,1834526
GROY-WT,1834026
OUSTZ,1816581
ISPOW,1820566
OPTEY,1815620
DFDVW,1805526
EVLVW,1805385
KCLHF,1795589
UVIX,1793497
SBIGW,1801602
BFLYW,1804176
TMCWW,1798562
BYNOU,1801417
BYNOW,1801417
DNOPF,1796026
AOMD,1766478
AOMN,1766478
NREF-PA,1786248
BENFW,1775734
SRTAW,1779128
VTTGF,1729514
ASRRF,1719117
COBA,1727255
PDSKX,1756404
CELUW,1752828
OWSCX,1748680
VRRCD,1717695
BHFAM,1685040
BHFAN,1685040
BHFAO,1685040
PRXK,1692345
PRXA,1692345
AMLIF,1699880
NUKKW,1787518
SKILW,1774675
AEVAW,1789029
GECCO,1675033
GECCH,1675033
GECCG,1675033
GECCI,1675033
SONGD,1671132
HTZWW,1657853
NRSAX,1663712
RWAYL,1653384
RWAYZ,1653384
PMFAX,1723701
RTEZ,1733861
SYAXF,1739016
DBRG-PH,1679688
DBRG-PI,1679688
DBRG-PJ,1679688
FVGPY,1691445
BIAFW,1712762
DC-WT,1852353
ZCARW,1854275
WRDIF,1867729
EMCWF,1869601
EMCRF,1869601
EMCUF,1869601
AMODW,1862463
VLN-WT,1863006
BTSGU,1865782
MIBE,1872066
CDIOW,1870144
RDZNW,1868640
WELWF,1877557
WELUF,1877557
RBOTW,1812173
PRIAF,1819175
XOSWW,1819493
RGTIW,1838359
WALDW,1840199
VEEAW,1840317
MDAIW,1833498
ASAIY,1834048
BETRW,1835856
PIIIW,1832511
OPADW,1825024
CPTKW,1827899
SKYH-WT,1823587
EVEX-WT,1823652
CRTUF,1848437
CRTWF,1848437
HVIIR,1846416
HVIIU,1846416
FIGP,1846702
XAGEW,1842939
SLDPW,1844862
AMPWF,1845097
FSHPR,1850059
KORGW,1855457
LVWR-WT,1898795
EVGOW,1821159
BFRGW,1829247
RSVRW,1824403
GEGGL,1831096
GLCP,1830696
ATEKU,1882198
ATEKW,1882198
TPGXL,1880661
IMPPP,1876581
PRENW,1876431
ASTLW,1860805
ARBEW,1861841
VSEEW,1864531
ECXWW,1861974
CLDWW,1855485
ANSCU,1854149
ANSCW,1854149
ONMDW,1849380
CDAWF,1851909
CDAUF,1851909
SOUNW,1840856
CPPTL,1837671
CORZW,1839341
CORZZ,1839341
CORZR,1839341
DMXCF,1839586
CEROW,1870404
BZAIW,1871638
SWVLW,1875609
FEAV,1888654
RAJAF,1885680
TETWF,1900679
TETUF,1900679
KVACU,1889983
KVACW,1889983
BCGWW,1953984
LMMY,1939937
MACT,1957783
LZM-WT,1958217
ABVEW,1979484
CCGWW,1965473
SVUWF,1973368
LIMNW,1971387
BTMWW,1901799
TE-WT,1992243
NPEHF,1985406
GLTK,1938338
FUFUW,1921158
AKPPS,1923734
TDACU,1926599
TDACW,1926599
GRAF-WT,1897463
CDTTW,1896212
GRRRW,1903145
AIMUF,1903464
AIMWF,1903464
AIMTF,1903464
ABPWW,1893219
WLDSW,1887673
AGMWF,2022059
SPKLW,1884046
SPKLU,1884046
FERAR,2025401
FERAU,2025401
ITXP,2025878
NAMMW,2026514
SIMAW,2014982
SIMAU,2014982
PMCUF,2013003
YDESW,2011674
DSYWW,1999297
MRNOW,1988776
SHMDW,1987240
EURKR,2000410
EURKU,2000410
DTZZF,1999474
MGSD,2003750
RZLVW,1920294
SDAWW,1936804
BAKR,1904616
DMYYU,1915380
DMYYW,1915380
VFSWW,1913510
AFJKR,1979005
AFJKU,1979005
ENGNW,1980845
LDTDF,1981462
NIVFW,1981662
THQQF,1969796
RDPTF,1949257
QLUNF,1951378
CTSWF,1865861
CTSUF,1865861
CDROW,1866782
ESHAR,1918661
SATA,1920406
ISLUF,1915328
ISLWF,1915328
HEMNF,1915760
GSTK,1917993
CNCKW,1913847
EPWKF,1900720
SVREW,1894693
CLRRF,1903392
CLRUF,1903392
CLRWF,1903392
AMPX-WT,1899287
DAZSF,1896511
ASPCU,1890361
ASPCR,1890361
BKLPF,1884130
TFLM,1885849
ADSEW,1879248
LSEB,1888740
FLDDW,1889123
IVNHW,1879016
MTEKW,1872964
TVAIR,1872228
TVAIU,1872228
HYAC-UN,1970509
SEPSF,1969766
HYAC-WT,1970509
CRMLW,1951089
CRTMF,1951089
ALMP,1956237
NOEMW,1956648
NOEMU,1956648
NOEMR,1956648
ALUR-WT,1964979
LOTWW,1962746
UCFIW,1901203
NTCS,1933359
SXTPW,1946563
MGNC,1949864
TBMCR,1934945
GCLWW,2002045
LEGT-UN,2002038
LEGT-WT,2002038
TACHU,2009183
TACHW,2009183
MNYFF,2014145
ALFUW,2010930
ALFUU,2010930
VMCWF,1892747
VMCUF,1892747
CRBD,1889539
NBLWF,1895262
NE-WTA,1895262
NE-WT,1895262
GAFC,1989788
SCAGW,2000366
CREVW,1960208
CAPTW,1967478
MGTEW,1965052
MNYWW,1974044
BAYAU,1969475
BAYAR,1969475
APADR,1956439
APADU,1956439
LVROW,1945711
FBYDW,1937987
MLECW,1937737
NAMSW,1936258
DFSCW,1889823
AFRIW,1903870
LDXC,1985554
TOYWF,1985273
OYCG,1994582
REEWF,1889112
REEUF,1889112
INNPF,1889791
SMNRW,1913577
KLTOW,1907223
ALVOW,1898416
HOVRW,1930021
LANV-WT,1922097
AMBWQ,1937441
AMBIQ,1937441
FMSTW,1935418
FGSN,1934850
FGN,1934850
KMFG,1935033
RKWBF,1969729
RKWAF,1969729
LGSP,1970129
GFRWF,1966287
ZAPWF,1955104
AAVXF,1956827
BAERW,1941536
LSBWF,1946399
IMAA,1980295
BDMDW,1982444
TBNRL,1997652
IBACR,1998781
PDPA,1998043
TANAF,1941189
OCSAW,1953530
CRGOW,1927719
YSHLF,2053843
BLUWU,2050501
BLUWW,2050501
NPACW,2048948
NPACU,2048948
LCCCU,2049248
LCCCR,2049248
PELIU,2037431
RANGR,2035644
RANGU,2035644
KOKSF,2033019
STKTF,2032517
DAICW,2033770
HAVAU,2042460
HAVAR,2042460
GTERR,2043766
GTERW,2043766
GTERU,2043766
APACU,2043630
APACR,2043630
PELIR,2037431
DMIIR,2040475
DMIIU,2040475
KIDZW,2022308
YHNAR,2020987
YHNAU,2020987
SNNRF,2021938
SNRBY,2021938
RDACR,2018145
RDACU,2018145
TAVIU,2020385
TAVIR,2020385
LPBBW,2023676
LPBBU,2023676
